Código Único,Nombre de inversión,ARCHIVO_ORIGEN,UBIGEO_DESDE_NOMBRE,UBIGEO_VALIDADO_PMI,UBIGEO_FINAL_VALIDADO,PMI_ENCONTRADO,COINCIDE_NOMBRE_PMI,METODO_EXTRACCION_UBIGEO,CONFIANZA_UBIGEO,ESTADO_UBIGEO,UBIGEOS_CANDIDATOS,OBSERVACION_UBIGEO
2310847.0,"MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE Y CREACION DEL SERVICIO DE DISPOSICION SANITARIA DE EXCRETAS EN EL CENTRO POBLADO ISANI (SECTORES KENTURAMAYA, ISANI CENTRAL, AMAYSAMAHUI, MACHACAUYU, KAMAÑAPATA - KALUNAMAYA Y PATACANI), DISTRIT",Cartera_260824-123814.xlsx,,210407,,SI,NO,VALIDADO_PMI_POR_CUI,BAJA,REVISAR_CONFLICTO,,"No se detectó patrón ""DISTRITO DE"" en el nombre | Distrito PMI (ZEPITA) no encontrado en nombre de inversión"
2189448.0,"INSTALACION DEL SERVICIO DE AGUA POTABLE Y DISPOSICION SANITARIA DE EXCRETAS EN LOS SECTORES SIQUICAUSILLUMA, KAMANI Y CENTRAL VILLACHAVE II DE LA COMUNIDAD CAMPESINA VILACHAVE, DISTRITO HUACULLANI - CHUCUITO - PUNO",Cartera_260824-123814.xlsx,,210403,210403,SI,SI,VALIDADO_PMI_POR_CUI,ALTA,RESUELTO,,"No se detectó patrón ""DISTRITO DE"" en el nombre | Validado por PMI: HUACULLANI"
2168147.0,"AMPLIACION Y MEJORAMIENTO DEL SISTEMA DE AGUA  POTABLE E INSTALACION DE UNIDADES BÁSICAS DE SANEAMIENTO EN LA LOCALIDAD DE TRIGO ORCCO, DISTRITO DE CURAHUASI PROVINCIA DE ABANCAY - APURÍMAC",Cartera_260824-123814.xlsx,030104,,030104,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,030104,Coincidencia exacta y única por nombre
2299423.0,"CREACION DEL SERVICIO DE AGUA POTABLE Y DISPOSICION SANITARIA DE EXCRETAS EN LOS SECTORES VENTILLA I, VENTILLA II Y CUMO HUACULLANI, CENTRO POBLADO YOROHOCO, DISTRITO DE HUACULLANI, PROVINCIA DE CHUCUITO, DEPARTAMENTO DE PUNO",Cartera_260824-123814.xlsx,210403,,210403,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,210403,Coincidencia exacta y única por nombre
2307898.0,"AMPLIACION Y MEJORAMIENTO DEL SISTEMA DE AGUA POTABLE E INSTALACION DEL SERVICIO DE SANEAMIENTO BASICO DE LA LOCALIDAD DE SANTO DOMINGO DE PUQUI, DISTRITO DE HUACRACHUCO, PROVINCIA DE MARANON - HUANUCO",Cartera_260824-123814.xlsx,100701,,100701,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,100701,Coincidencia exacta y única por nombre
2332507.0,"MEJORAMIENTO Y AMPLIACIÓN DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO EN LA CC.NN BELÉN DISTRITO DE TROMPETEROS, PROVINCIA DE LORETO, REGIÓN DE LORETO.",Cartera_260824-123814.xlsx,160304,,160304,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,160304,Coincidencia exacta y única por nombre
2396141.0,"MEJORAMIENTO Y AMPLIACION DE LOS SISTEMAS DE AGUA POTABLE Y ALCANTARILLADO DE LOS SECTORES 361, 362, 363, 364, 365, 384, 385, 386, 387 Y 388  DISTRITO DE PUENTE PIEDRA - PROVINCIA DE LIMA - DEPARTAMENTO DE LIMA",Cartera_260824-123814.xlsx,150125,,150125,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,150125,Coincidencia exacta y única por nombre
2189498.0,"MEJORAMIENTO Y AMPLIACIÓN DE LOS SERVICIOS DE AGUA POTABLE Y DISPOSICIÓN SANITARIA DE EXCRETAS DE LA COMUNIDAD CAMPESINA DE HUANTACACHI CHILA, C.P. COPAQUIRA, DISTRITO DE ACORA, PROVINCIA DE PUNO, DEPARTAMENTO DE PUNO",Cartera_260824-123814.xlsx,210102,,210102,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,210102,Coincidencia exacta y única por nombre
2189452.0,"MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE Y DISPOSICION SANITARIA DE EXCRETAS EN LOS SECTORES TACAHUA Y KOLLIHUERTA DE LA COMUNIDAD CAMPESINA TUQUINA, DISTRITO POMATA - CHUCUITO - PUNO",Cartera_260824-123814.xlsx,,210406,210406,SI,SI,VALIDADO_PMI_POR_CUI,ALTA,RESUELTO,,"No se detectó patrón ""DISTRITO DE"" en el nombre | Validado por PMI: POMATA"
2310861.0,"MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE Y CREACION DEL SERVICIO DE DISPOSICION SANITARIA DE EXCRETAS EN EL SECTOR SISIPA DE LA COMUNIDAD CAMPESINA SISIPA CHALLACOLLO, DISTRITO DE POMATA, PROVINCIA DE CHUCUITO, DEPARTAMENTO PUNO",Cartera_260824-123814.xlsx,210406,,210406,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,210406,Coincidencia exacta y única por nombre
2339595.0,"INSTALACIÓN DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO EN LA COMUNIDAD NATIVA DE PROGRESO, DISTRITO DE BALSAPUERTO, PROVINCIA DE ALTO AMAZONAS, DEPARTAMENTO DE LORETO",Cartera_260824-123814.xlsx,160202,,160202,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,160202,Coincidencia exacta y única por nombre
2171246.0,"MEJORAMIENTO, AMPLIACION DEL SERVICIO DE AGUA POTABLE Y DISPOSICIÓN SANITARIA DE EXCRETAS EN LA COMUNIDAD CAMPESINA DE LACACHI DEL CENTRO POBLADO DE TOTORANI, DISTRITO DE ACORA - PUNO - PUNO",Cartera_260824-123814.xlsx,210102,,210102,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,210102,Coincidencia exacta y única por nombre
2191606.0,"MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DE AGUA POTABLE Y DISPOSICION SANITARIA DE EXCRETAS EN LOS SECTORES CHALLAJAHUIRA, CENTRAL JACHAPAMPA BAJA Y LIQUINA BAJA, DE LA COMUNIDAD CAMPESINA JACHAPAMPA, DISTRITO ZEPITA - CHUCUITO - PUNO",Cartera_260824-123814.xlsx,,210407,210407,SI,SI,VALIDADO_PMI_POR_CUI,ALTA,RESUELTO,,"No se detectó patrón ""DISTRITO DE"" en el nombre | Validado por PMI: ZEPITA"
2168157.0,"AMPLIACION Y MEJORAMIENTO DEL SISTEMA DE AGUA E INSTALACION DE UNIDADES BASICAS DE SANEAMIENTO DE LA LOCALIDAD DE CHALHUAHUACHO , DISTRITO DE CURAHUASI - ABANCAY - APURIMAC",Cartera_260824-123814.xlsx,030104,,030104,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,030104,Coincidencia exacta y única por nombre
2183865.0,"MEJORAMIENTO Y AMPLIACIÓN DE LOS SERVICIOS DE AGUA POTABLE Y DISPOSICIÓN SANITARIA DE EXCRETAS  DE LA COMUNIDAD CAMPESINA DE JACHACACHI, CENTRO  POBLADO TOTORANI, DISTRITO DE ACORA, PUNO - PUNO",Cartera_260824-123814.xlsx,210102,,210102,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,210102,Coincidencia exacta y única por nombre
2191605.0,"MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE Y DISPOSICION SANITARIA DE EXCRETAS EN LOS SECTORES IZCUCHACA Y PAMPA CHUA CHUA DEL CENTRO POBLADO CHUA CHUA, DISTRITO ZEPITA - CHUCUITO - PUNO",Cartera_260824-123814.xlsx,,210407,210407,SI,SI,VALIDADO_PMI_POR_CUI,ALTA,RESUELTO,,"No se detectó patrón ""DISTRITO DE"" en el nombre | Validado por PMI: ZEPITA"
2327885.0,"MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO BASICO EN EL CASERIO REDENCION NEVATI , DISTRITO DE PUERTO BERMUDEZ - OXAPAMPA - PASCO",Cartera_260824-123814.xlsx,190306,,190306,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,190306,Coincidencia exacta y única por nombre
2260618.0,"MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO BASICO EN EL CASERIO BOCA SAMAYA , DISTRITO DE PUERTO BERMUDEZ - OXAPAMPA - PASCO",Cartera_260824-123814.xlsx,190306,,190306,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,190306,Coincidencia exacta y única por nombre
2282656.0,"INSTALACION DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO EN EL CENTRO POBLADO RURAL DE PAMPA HERMOSA , DISTRITO DE HUALLAGA - BELLAVISTA - SAN MARTIN",Cartera_260824-123814.xlsx,220204,,220204,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,220204,Coincidencia exacta y única por nombre
2293767.0,"MEJORAMIENTO Y AMPLIACIÓN DEL SERVICIO DE AGUA POTABLE E INSTALACIÓN DE DISPOSICION SANITARIA DE EXCRETAS EN EL CENTRO POBLADO DE LOS OLIVOS, DISTRITO DE PERENE, PROVINCIA CHANCHAMAYO, REGIÓN JUNIN",Cartera_260824-123814.xlsx,120302,,120302,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,120302,Coincidencia exacta y única por nombre
2301614.0,"AMPLIACION Y MEJORAMIENTO DE LOS SERVICIOS DE AGUA POTABLE Y SANEAMIENTO EN LA LOCALIDAD DE ZONA PATRIA , DISTRITO DE PERENE - CHANCHAMAYO - JUNIN",Cartera_260824-123814.xlsx,120302,,120302,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,120302,Coincidencia exacta y única por nombre
2192687.0,"MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE Y ALCANTARILLADO E INSTALACION DE LA PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES DE LA CIUDAD DE LIRCAY - DISTRITO DE LIRCAY, PROVINCIA DE ANGARAES - HUANCAVELICA",Cartera_260824-123814.xlsx,090301,,090301,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,090301,Coincidencia exacta y única por nombre
2168857.0,CONSTRUCCIÓN DEL SISTEMA DE AGUA POTABLE Y LETRINAS EN LA LOCALIDAD DE SANTA ROSA DE CIENEGUILLO SUR - DISTRITO Y PROVINCIA DE SULLANA - DEPARTAMENTO DE PIURA,Cartera_260824-123814.xlsx,,200601,200601,SI,SI,VALIDADO_PMI_POR_CUI,ALTA,RESUELTO,,"No se detectó patrón ""DISTRITO DE"" en el nombre | Validado por PMI: SULLANA"
2328455.0,"MEJORAMIENTO, AMPLIACION DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO EN LA COMUNIDAD NATIVA BOLOGNESI, DISTRITO DE ANDOAS, PROVINCIA DE DATEM DEL MARAÑON, REGION LORETO",Cartera_260824-123814.xlsx,160706,,160706,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,160706,Coincidencia exacta y única por nombre
2428089.0,"Mejoramiento, AMPLIACIÓN y CREACIÓN del Sistema de Tratamiento de Aguas Residuales en los 7 Y 3 (Respectivamente) Distritos de Tacna y Huanuco",Cartera_260824-123814.xlsx,,,,NO,NO,FALLIDO,BAJA,REVISAR_CONFLICTO,,Múltiples distritos detectados en el nombre | Datos PMI no cruzaron con GPKG (- TODOS - - - TODOS -)
2412107.0,CREACION DEL SERVICIO DE AGUA POTABLE Y DISPOSICIÓN SANITARIA DE EXCRETAS EN LA COMUNIDAD NATIVA DE NUEVO MIRAFLORES I ZONA DEL DISTRITO DE NAUTA - PROVINCIA DE LORETO - DEPARTAMENTO DE LORETO,Cartera_260824-123814.xlsx,160301,,160301,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,160301,Coincidencia exacta y única por nombre
2302373.0,"AMPLIACION Y MEJORAMIENTO DEL SISTEMA DE AGUA POTABLE Y ALCANTARILLADO EN LOS ASENTAMIENTOS HUMANOS DE LOS DISTRITOS DE PIURA Y CASTILLA, PROVINCIA DE PIURA, DEPARTAMENTO DE PIURA",Cartera_260824-123814.xlsx,,200101,200101,SI,SI,VALIDADO_PMI_POR_CUI,ALTA,RESUELTO,,Múltiples distritos detectados en el nombre | Validado por PMI: PIURA
2183860.0,"MEJORAMIENTO Y AMPLIACIÓN DE LOS SERVICIOS DE AGUA POTABLE Y DISPOSICIÓN SANITARIA DE EXCRETAS DEL CENTRO  POBLADO JAYU JAYU, DISTRITO DE ACORA, PUNO - PUNO.",Cartera_260824-123814.xlsx,210102,,210102,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,210102,Coincidencia exacta y única por nombre
2338414.0,"MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DE AGUA POTABLE Y SISTEMA DE DISPOSICIÓN DE EXCRETAS EN LAS JUNTAS VECINALES DE: SANTA ROSA, OMO Y LA RINCONADA  DEL VALLE DE MOQUEGUA, PROVINCIA DE MARISCAL NIETO - MOQUEGUA",Cartera_260824-123814.xlsx,,180101,180101,SI,SI,VALIDADO_PMI_POR_CUI,ALTA,RESUELTO,,"No se detectó patrón ""DISTRITO DE"" en el nombre | Validado por PMI: MOQUEGUA"
2395187.0,"MEJORAMIENTO Y AMPLIACION DEL SISTEMA DE AGUA POTABLE  Y ALCANTARILLADO DE LOS SECTORES 359 Y 360 Y NUEVAS HABILITACIONES  ESQUEMA INTEGRAL CARABAYLLO - SECTORES 352, 353, 355, 356, 357, 358. DISTRITO DE SAN ANTONIO (HUAROCHIRI)  DISTRITO DE CARABAYLLO - PROVINCIA DE LIMA - DEPARTAMENTO DE LIMA",Cartera_260824-123814.xlsx,150106,,150106,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,150106,Coincidencia exacta y única por nombre
2339705.0,INSTALACIÓN DE LOS SISTEMAS DE AGUA POTABLE Y ALCANTARILLADO PARA LA ASOCIACIÓN PRO VIVIENDA PROFAM PERÚ DISTRITO SANTA ROSA,Cartera_260824-123814.xlsx,,150139,150139,SI,SI,VALIDADO_PMI_POR_CUI,ALTA,RESUELTO,,"No se detectó patrón ""DISTRITO DE"" en el nombre | Validado por PMI: SANTA ROSA"
2252048.0,"MEJORAMIENTO DE LAS REDES DE AGUA POTABLE Y ALCANTARILLADO CON CONEXIONES DOMICILIARIAS DE LOS PUEBLOS JÓVENES SAN ANTONIO Y AMPLIACIÓN SAN ANTONIO, DISTRITO DE CHICLAYO, PROVINCIA DE CHICLAYO,  DEPARTAMENTO DE LAMBAYEQUE",Cartera_260824-123814.xlsx,140101,,140101,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,140101,Coincidencia exacta y única por nombre
2459317.0,"MEJORAMIENTO, AMPLIACIÓN Y CREACIÓN DEL SERVICIO DE DRENAJE PLUVIAL EN EL ÁMBITO URBANO DE LOS DISTRITOS DE CUSCO, WANCHAQ, SANTIAGO Y SAN SEBASTIAN DE LA PROVINCIA Y DEPARTAMENTO DE CUSCO Y LOS DISTRITOS DE ZARUMILLA Y AGUAS VERDES DE LA PROVINCIA DE ZARUMILLA-DEPARTAMENTO DE TUMBES",Cartera_260824-123814.xlsx,,080101,080101,SI,SI,VALIDADO_PMI_POR_CUI,ALTA,RESUELTO,,Múltiples distritos detectados en el nombre | Validado por PMI: CUSCO
2328824.0,"MEJORAMIENTO DEL SERVICIO DE AGUA POTABLE Y ALCANTARILLADO SANITARIO DE LOS BARRIOS 01, 02, 03, 06, 08, 09 Y 12, DISTRITO DE FLORENCIA DE MORA - TRUJILLO - LA LIBERTAD",Cartera_260824-123814.xlsx,130103,,130103,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,130103,Coincidencia exacta y única por nombre
2067952.0,"MEJORAMIENTO, AMPLIACION SISTEMA DE SANEAMIENTO BASICO DEL CENTRO POBLADO DE TINTA, PROVINCIA DE CANCHIS - CUSCO",Cartera_260824-123814.xlsx,,080608,080608,SI,SI,VALIDADO_PMI_POR_CUI,ALTA,RESUELTO,,"No se detectó patrón ""DISTRITO DE"" en el nombre | Validado por PMI: TINTA"
2449471.0,MEJORAMIENTO Y AMPLIACION DEL SISTEMA DE AGUA Y SANEAMIENTO DEL ANEXO DE PUMAPUJIO DE LA COMUNIDAD DE CANCAHUANI DEL DISTRITO DE CAPACMARCA - PROVINCIA DE CHUMBIVILCAS - DEPARTAMENTO DE CUSCO,Cartera_260824-123814.xlsx,080702,,080702,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,080702,Coincidencia exacta y única por nombre
2251323.0,"AMPLIACION Y MEJORAMIENTO DEL SERVICIO DE AGUA POTABLE E INSTALACION DEL SANEAMIENTO BASICO DE LA LOCALIDAD DE SANTA ANA (ZAPALLOPAMPA) , DISTRITO DE JOSE SABOGAL - SAN MARCOS - CAJAMARCA",Cartera_260824-123814.xlsx,061007,,061007,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,061007,Coincidencia exacta y única por nombre
2281271.0,"INSTALACION DE LOS SERVICIOS DE AGUA POTABLE Y SANEAMIENTO EN EL CENTRO POBLADO DE VAINILLA, DISTRITO DE BELLAVISTA , PROVINCIA DE BELLAVISTA - SAN MARTIN",Cartera_260824-123814.xlsx,220201,,220201,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,220201,Coincidencia resuelta usando provincia BELLAVISTA
2303325.0,"AMPLIACION Y MEJORAMIENTO DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO EN EL CENTRO POBLADO NUEVA ESPERANZA , DISTRITO DE RIO SANTIAGO - CONDORCANQUI - AMAZONAS",Cartera_260824-123814.xlsx,010403,,010403,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,010403,Coincidencia exacta y única por nombre
2261186.0,"MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE E INSTALACION DEL SERVICIO DE ALCANTARILLADO EN EL CENTRO POBLADO NUEVO CHANCHAMAYO , DISTRITO DE BAJO BIAVO - BELLAVISTA - SAN MARTIN",Cartera_260824-123814.xlsx,220203,,220203,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,220203,Coincidencia exacta y única por nombre
2266243.0,"AMPLIACION Y MEJORAMIENTO DEL SERVICIO DE AGUA POTABLE E INSTALACION DEL SANEAMIENTO BASICO DE LA LOCALIDAD DE HUASANCHE , DISTRITO DE LAGUNAS - AYABACA - PIURA",Cartera_260824-123814.xlsx,,200204,200204,SI,SI,VALIDADO_PMI_POR_CUI,ALTA,RESUELTO,"140107, 160206, 200204",Distrito LAGUNAS es ambiguo y no se extrajo provincia | Validado por PMI: LAGUNAS
2301622.0,"AMPLIACION Y MEJORAMIENTO DEL SERVICIO DE AGUA POTABLE E INSTALACION DEL SANEAMIENTO BASICO DE LA LOCALIDAD DE YERBAS BUENAS , DISTRITO DE LAGUNAS - AYABACA - PIURA",Cartera_260824-123814.xlsx,,200204,200204,SI,SI,VALIDADO_PMI_POR_CUI,ALTA,RESUELTO,"140107, 160206, 200204",Distrito LAGUNAS es ambiguo y no se extrajo provincia | Validado por PMI: LAGUNAS
2257588.0,"MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE E INSTALACION DEL SANEAMIENTO EN LA LOCALIDAD DE PALO SOLO , DISTRITO DE COCHABAMBA - CHOTA - CAJAMARCA",Cartera_260824-123814.xlsx,,060407,060407,SI,SI,VALIDADO_PMI_POR_CUI,ALTA,RESUELTO,"060407, 100403, 020102, 090725",Distrito COCHABAMBA es ambiguo y no se extrajo provincia | Validado por PMI: COCHABAMBA
2278286.0,"MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO BASICO DEL CENTRO POBLADO DE SAN MARCOS DE ROCCHAC , DISTRITO DE SAN MARCOS DE ROCCHAC - TAYACAJA - HUANCAVELICA",Cartera_260824-123814.xlsx,090716,,090716,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,090716,Coincidencia exacta y única por nombre
2235260.0,MEJORAMIENTO Y AMPLIACIÓN DEL SERVICIO DE AGUA POTABLE E INSTALACIÓN DE DISPOSICION SANITARIA DE EXCRETAS EN EL CENTRO POBLADO DE CENTRO KUVIRIANI DISTRITO DE PICHANAQUI- CHANCHAMAYO - JUNIN,Cartera_260824-123814.xlsx,,120303,120303,SI,SI,VALIDADO_PMI_POR_CUI,ALTA,RESUELTO,,Distrito PICHANAQUI- CHANCHAMAYO no encontrado en GPKG | Validado por PMI: PICHANAQUI
2307929.0,"MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DE AGUA POTABLE Y DISPOSICION SANITARIA DE EXCRETAS DE LA LOCALIDAD DE CHOQUECANCHA , DISTRITO DE LARES - CALCA - CUSCO",Cartera_260824-123814.xlsx,080404,,080404,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,080404,Coincidencia exacta y única por nombre
2503616.0,"AMPLIACION DE LOS SERVICIOS DE AGUA POTABLE Y ALCANTARILLADO EN LOS SECTORES 308, 309 Y 310 VILLA MARIA DEL TRIUNFO DEL DISTRITO DE VILLA MARIA DEL TRIUNFO - PROVINCIA DE LIMA - DEPARTAMENTO DE LIMA",Cartera_260824-123814.xlsx,150143,,150143,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,150143,Coincidencia exacta y única por nombre
2532566.0,MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE ALCANTARILLADO Y TRATAMIENTO DE AGUAS RESIDUALES EN LOS DISTRITOS DE NUEVO CHIMBOTE Y CHIMBOTE DE LA  PROVINCIA DE SANTA - DEPARTAMENTO DE ANCASH,Cartera_260824-123814.xlsx,,,,NO,NO,FALLIDO,BAJA,REVISAR_CONFLICTO,,Múltiples distritos detectados en el nombre | Datos PMI no cruzaron con GPKG (- TODOS - - SANTA)
2567526.0,MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE DRENAJE PLUVIAL EN LOS DISTRITOS DE ZARUMILLA Y AGUAS VERDES DE LA  PROVINCIA DE ZARUMILLA - DEPARTAMENTO DE TUMBES,Cartera_260824-123814.xlsx,,,,NO,NO,FALLIDO,BAJA,REVISAR_CONFLICTO,,Múltiples distritos detectados en el nombre | Datos PMI no cruzaron con GPKG (- TODOS - - - TODOS -)
2316034.0,"AMPLIACION Y MEJORAMIENTO DEL SISTEMA DE AGUA POTABLE Y SANEAMIENTO EN LOS CENTROS POBLADOS LA FLORIDA Y PASAMAYO E INSTALACION DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO EN EL CENTRO POBLADO EL EDEN, DISTRITO DE YANTALO - MOYOBAMBA - SAN MARTIN",Cartera_260824-123814.xlsx,220106,,220106,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,220106,Coincidencia exacta y única por nombre
2469971.0,"MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE TRATAMIENTO DE AGUAS RESIDUALES PARA DISPOSICIÓN FINAL Y/O REÚSO, Y DE LA INFRAESTRUCTURA DE RECOLECCIÓN EN LA LOCALIDAD DE CHEPÉN Y 8 DISTRITOS DE LA PROVINCIA DE TRUJILLO - DEPARTAMENTO DE LA LIBERTAD",Cartera_260824-123814.xlsx,,,,NO,NO,FALLIDO,BAJA,REVISAR_CONFLICTO,,Múltiples distritos detectados en el nombre | Datos PMI no cruzaron con GPKG (- TODOS - - - TODOS -)
2470012.0,"CREACION DE LOS SERVICIOS DE TRATAMIENTO DE AGUAS RESIDUALES PARA DISPOSICIÓN FINAL EN EL DISTRITO DE SAN JOSÉ DE SISA DE LA PROVINCIA DE EL DORADO Y EN LOS DISTRITOS DE TARAPOTO, LA BANDA DE SHILCAYO Y MORALES DE LA  PROVINCIA DE SAN MARTIN - DEPARTAMENTO DE SAN MARTIN",Cartera_260824-123814.xlsx,,,,NO,NO,FALLIDO,BAJA,REVISAR_CONFLICTO,,Múltiples distritos detectados en el nombre | Datos PMI no cruzaron con GPKG (- TODOS - - - TODOS -)
2568567.0,MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DE AGUA POTABLE Y SANEAMIENTO DE LA LOCALIDAD DE HUARAL DEL  DISTRITO DE HUARAL - PROVINCIA DE HUARAL - DEPARTAMENTO DE LIMA,Cartera_260824-123814.xlsx,150601,,150601,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,150601,Coincidencia exacta y única por nombre
2501633.0,AMPLIACION DE LOS SERVICIOS DE AGUA POTABLE Y ALCANTARILLADO PARA LAS NUEVAS HABILITACIONES DEL ESQUEMA SANTA ROSA Y ANCÓN EN LOS DISTRITOS DE SANTA ROSA Y ANCON DE LA  PROVINCIA DE LIMA - DEPARTAMENTO DE LIMA,Cartera_260824-123814.xlsx,,,,NO,NO,FALLIDO,BAJA,REVISAR_CONFLICTO,,Múltiples distritos detectados en el nombre | Datos PMI no cruzaron con GPKG (- TODOS - - LIMA)
2469999.0,"CREACION DEL SERVICIO DE TRATAMIENTO DE AGUAS RESIDUALES PARA DISPOSICIÓN FINAL Y/O REÚSO, MEJORAMIENTO Y AMPLIACIÓN DE LA INFRAESTRUCTURA DE LA RED DE RECOLECCIÓN EN LOS DISTRITOS DE CAJAMARCA Y LOS BAÑOS DEL INCA DE LA  PROVINCIA DE CAJAMARCA - DEPARTAMENTO DE CAJAMARCA",Cartera_260824-123814.xlsx,,,,NO,NO,FALLIDO,BAJA,REVISAR_CONFLICTO,,Múltiples distritos detectados en el nombre | Datos PMI no cruzaron con GPKG (- TODOS - - - TODOS -)
2428087.0,MEJORAMIENTO Y AMPLIACION DEL SISTEMA DE ALCANTARILLADO Y TRATAMIENTO DE AGUAS RESIDUALES EN 7 DISTRITOS DE LA PROVINCIA DE TACNA - DEPARTAMENTO DE TACNA,Cartera_260824-123814.xlsx,,,,NO,NO,FALLIDO,BAJA,REVISAR_CONFLICTO,,Múltiples distritos detectados en el nombre | Datos PMI no cruzaron con GPKG (- TODOS - - - TODOS -)
2469992.0,MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE TRATAMIENTO DE AGUAS RESIDUALES PARA DISPOSICIÓN FINAL Y/O REÚSO E INFRAESTRUCTURA DE LA RED DE RECOLECCIÓN EN 7 DISTRITOS DE LA PROVINCIA DE CHINCHA - DEPARTAMENTO DE ICA,Cartera_260824-123814.xlsx,,,,NO,NO,FALLIDO,BAJA,REVISAR_CONFLICTO,,Múltiples distritos detectados en el nombre | Datos PMI no cruzaron con GPKG (- TODOS - - - TODOS -)
2428088.0,"MEJORAMIENTO DEL SERVICIO DE ALCANTARILLADO SANITARIO Y CREACIÓN DEL SERVICIO DE TRATAMIENTO DE AGUAS RESIDUALES EN LOS DISTRITOS DE AMARILIS, PILLCO MARCA Y HUANUCO DE LA  PROVINCIA DE HUANUCO - DEPARTAMENTO DE HUANUCO",Cartera_260824-123814.xlsx,,,,NO,NO,FALLIDO,BAJA,REVISAR_CONFLICTO,,Múltiples distritos detectados en el nombre | Datos PMI no cruzaron con GPKG (- TODOS - - HUANUCO)
